period,site_no,site_name,wg,xig,stru_damping,gamma_t,miu,zeta,kappa,gamma,alpha,ok
4.6000000000000005,3,Group1+I1,25.13,0.64,0.2,0.9,0.3225164648984241,3.118813084346251e-05,0.19033681884909898,0.8999996539666343,-2.477710257842754,True
4.6000000000000005,4,Group2+I1,20.94,0.64,0.2,0.6,0.4224205554366878,0.2102902935488566,0.49993216246265415,0.7321095472079362,131.34418619166945,False
4.6000000000000005,4,Group2+I1,20.94,0.64,0.2,0.7,0.43725282116701014,0.21432756206881348,0.49968520551450857,0.7321375403935657,31.366071254424227,False
4.6000000000000005,4,Group2+I1,20.94,0.64,0.2,0.8,0.5526625832641966,6.735324959983304e-06,0.3503633044714228,0.799999969205032,-1.5616813247085528,True
4.6000000000000005,4,Group2+I1,20.94,0.64,0.2,0.9,0.2553230310057217,0.0007218197095665292,0.14109046222404334,0.899680166400302,-2.701707977088502,True
4.6000000000000005,5,Group3+I1,17.95,0.64,0.2,0.6,0.4088949129316766,0.2067035690948899,0.4998227953884422,0.7324513882689199,131.69094413889601,False
4.6000000000000005,5,Group3+I1,17.95,0.64,0.2,0.7,0.4137233213101451,0.21416730007778556,0.49966363608335906,0.7323539038065248,31.595385571508015,False
4.6000000000000005,5,Group3+I1,17.95,0.64,0.2,0.8,0.551928656369182,0.0003088787244093228,0.3478748403172916,0.799999986763348,-1.5602306510422423,True
4.6000000000000005,5,Group3+I1,17.95,0.64,0.2,0.9,0.1452677627849123,0.0018159449371091267,0.07402835151595401,0.8983145726578988,-3.105579775065574,True
4.6000000000000005,6,Group1+II,17.95,0.72,0.2,0.6,0.4118661076272507,0.2063511119239198,0.4998219460222415,0.7324202816037633,131.65770693107856,False
4.6000000000000005,6,Group1+II,17.95,0.72,0.2,0.7,0.440201984495677,0.22528753020297781,0.4999491870395718,0.7322557123954702,31.48905918552725,False
4.6000000000000005,6,Group1+II,17.95,0.72,0.2,0.8,0.5495022481288845,0.000977031901136516,0.34642968843027483,0.7999999821997109,-1.5610407387943108,True
4.6000000000000005,6,Group1+II,17.95,0.72,0.2,0.9,0.2856862853679295,0.00030238181803199376,0.1614211970779478,0.8999999205214156,-2.580354536720227,True
4.6000000000000005,7,Group2+II,15.71,0.72,0.2,0.6,0.4298639238993225,0.22081626535678306,0.4999286234368179,0.7324297470586191,131.6649549804148,False
4.6000000000000005,7,Group2+II,15.71,0.72,0.2,0.7,0.4285189003814716,0.20231208506691584,0.4999256506551154,0.7327353812144209,31.95814244611442,False
4.6000000000000005,7,Group2+II,15.71,0.72,0.2,0.8,0.5546050688423405,0.0001228898781968635,0.35347537478022834,0.7999981571384688,-1.5572861110123886,True
4.6000000000000005,7,Group2+II,15.71,0.72,0.2,0.9,0.10915212373864697,0.0003933459578953081,0.12264096919657244,0.8958485492833975,-2.7865423911653027,True
4.6000000000000005,8,Group3+II,13.96,0.72,0.2,0.6,0.42481352547114165,0.20631104270087247,0.4997499510608606,0.7328526942662997,132.07946050541892,False
4.6000000000000005,8,Group3+II,13.96,0.72,0.2,0.7,0.4117532015284643,0.2279231209743488,0.4995520859889997,0.7329183726719645,32.166997413075826,False
4.6000000000000005,8,Group3+II,13.96,0.72,0.2,0.8,0.5560056066364258,1.415610334509765e-07,0.3542565979697793,0.7999855216628156,-1.5549845724299594,True
4.6000000000000005,8,Group3+II,13.96,0.72,0.2,0.9,0.10226187893100783,0.0020472184128644826,0.11377052387253231,0.890453182982001,-2.6963309412364143,True
4.6000000000000005,9,Group1+III,13.96,0.8,0.2,0.6,0.44760641622396713,0.2180225136581438,0.4994447156704175,0.7328314793918482,132.05342373265265,False
