id,周期,场地编号,场地名称,wg,xig,结构阻尼比,减震比,miu,zeta,kappa,gamma,alpha,ok
7704,5.2,5,设计地震第3组+I1,17.95,0.64,0.02,0.9,0.7107107468747403,0.004742436146307261,0.12899015939973413,0.8815738777968164,-3.0442741692951074,True
7705,5.2,5,设计地震第3组+I1,17.95,0.64,0.05,0.5,0.5059399642492828,0.42473759073568573,0.9992943778581498,0.5795197753236342,7.413320895494687,False
7706,5.2,5,设计地震第3组+I1,17.95,0.64,0.05,0.6,0.6734593784321798,0.25391198883885135,0.9907605870869799,0.618609054966065,-0.7122714349132826,True
7707,5.2,5,设计地震第3组+I1,17.95,0.64,0.05,0.7,0.4687389095778682,0.008753061359771053,0.4402878466269958,0.7120092963539542,-1.365690792920501,True
7708,5.2,5,设计地震第3组+I1,17.95,0.64,0.05,0.8,0.16049545377862046,0.005136676170950205,0.0995970748334905,0.812656183887267,-2.1444248425021115,True
7709,5.2,5,设计地震第3组+I1,17.95,0.64,0.05,0.9,0.7654853594711822,0.001604966831244281,0.1413269649544877,0.8992088033363218,-3.386966817609372,True
7710,5.2,6,设计地震第1组+II,17.95,0.72,0.02,0.5,0.4868350810321799,0.36339255693102296,0.9989264085808873,0.5878844510572018,8.236466375314325,False
7711,5.2,6,设计地震第1组+II,17.95,0.72,0.02,0.6,0.6169852511360142,0.2669682150108234,0.9810907615802493,0.6189381359183015,-0.699568042523187,True
7712,5.2,6,设计地震第1组+II,17.95,0.72,0.02,0.7,0.48853979623719895,0.01967988922953523,0.442471194583708,0.7158681911692834,-1.3666737878139275,True
7713,5.2,6,设计地震第1组+II,17.95,0.72,0.02,0.8,0.4726896321228864,0.005095496811684197,0.41195669332114376,0.8018500032454019,-1.617043096589394,True
7714,5.2,6,设计地震第1组+II,17.95,0.72,0.02,0.9,0.4833170062550679,0.0007051676564303611,0.08683855896322845,0.8944329860672423,-5.388063631322027,True
7715,5.2,6,设计地震第1组+II,17.95,0.72,0.05,0.5,0.5073782317890095,0.36794556206424206,0.9999956116079957,0.5790092742332741,7.360088767238053,False
7716,5.2,6,设计地震第1组+II,17.95,0.72,0.05,0.6,0.7076820634877835,0.29037898250206545,0.9847570433076995,0.6196082784160616,-0.7119241588761698,True
7717,5.2,6,设计地震第1组+II,17.95,0.72,0.05,0.7,0.475465368296693,0.023429550405066835,0.43637110618033337,0.7164505141854343,-1.3512885760556204,True
7718,5.2,6,设计地震第1组+II,17.95,0.72,0.05,0.8,0.14562080163971186,0.005895368798787659,0.0954343385654266,0.8088501895173447,-2.3603252843068763,True
7719,5.2,6,设计地震第1组+II,17.95,0.72,0.05,0.9,0.3509145852246477,0.0033710375679361637,0.06183969275533924,0.9010308326348075,-4.468851256187462,True
7720,5.2,7,设计地震第2组+II,15.71,0.72,0.02,0.5,0.4901781640215081,0.3505320575127904,0.9998079985365868,0.5882982671350475,8.274567681065372,False
7721,5.2,7,设计地震第2组+II,15.71,0.72,0.02,0.6,0.6350548538197194,0.28011729776946676,0.9899661689249141,0.6190780797484295,-0.7039364936683836,True
7722,5.2,7,设计地震第2组+II,15.71,0.72,0.02,0.7,0.44981980658933374,0.003562629249413529,0.4311894881068877,0.7177578215154451,-1.409892866015629,True
7723,5.2,7,设计地震第2组+II,15.71,0.72,0.02,0.8,0.07990500390458855,0.0021252408782038157,0.05642870110592768,0.7807214375669607,-4.650573290541251,True
7724,5.2,7,设计地震第2组+II,15.71,0.72,0.02,0.9,0.5673519415211077,0.006251916335909935,0.10449972081556708,0.9194247964990951,-3.852635394519824,True
7725,5.2,7,设计地震第2组+II,15.71,0.72,0.05,0.5,0.5014402978229545,0.39570372101443796,0.9980103820414125,0.5794425307540259,7.405747510580054,False
7726,5.2,7,设计地震第2组+II,15.71,0.72,0.05,0.6,0.6540757838940306,0.23678025034651345,0.9905473067652233,0.6186795625401557,-0.7109522423397384,True
7727,5.2,7,设计地震第2组+II,15.71,0.72,0.05,0.7,0.4530218277351694,0.006064891860372512,0.43928928255505323,0.7144849176191096,-1.3661050589900445,True
7728,5.2,7,设计地震第2组+II,15.71,0.72,0.05,0.8,0.07544646468346167,0.003450639571626779,0.04953064806409663,0.7869309002869247,-3.296422223439358,True
7729,5.2,7,设计地震第2组+II,15.71,0.72,0.05,0.9,0.32120639325087064,0.0026183054046206578,0.05563075136863255,0.8916940783973629,-4.37411411183259,True
7730,5.2,8,设计地震第3组+II,13.96,0.72,0.02,0.5,0.4907576105800093,0.3348395849379866,0.9999866932629548,0.589211107394938,8.363226657386098,False
7731,5.2,8,设计地震第3组+II,13.96,0.72,0.02,0.6,0.6054092914269067,0.254663260688359,0.9801511167001062,0.6198753538664272,-0.7002073851497808,True
7732,5.2,8,设计地震第3组+II,13.96,0.72,0.02,0.7,0.4447920355557802,0.023927971898972777,0.4394536051113427,0.707245496123618,-1.3202852622311048,True
7733,5.2,8,设计地震第3组+II,13.96,0.72,0.02,0.8,0.08553522143911735,0.003723755506603088,0.050447270650023746,0.8061861729421589,-2.569241340234405,True
7734,5.2,8,设计地震第3组+II,13.96,0.72,0.02,0.9,0.6607624043581068,0.001743860555766974,0.12113292605528925,0.9001632089352796,-3.9684668830311742,True
7735,5.2,8,设计地震第3组+II,13.96,0.72,0.05,0.5,0.49727955085992476,0.37912589594070534,0.9976052120149523,0.5797826841183183,7.43992110382996,False
7736,5.2,8,设计地震第3组+II,13.96,0.72,0.05,0.6,0.6946694902678541,0.27544293012800014,0.9947454481925476,0.6185205991760605,-0.7126166471065474,True
7737,5.2,8,设计地震第3组+II,13.96,0.72,0.05,0.7,0.49303782353578374,0.0056364611211155435,0.4453591812056242,0.7193068181984719,-1.3761260063617173,True
7738,5.2,8,设计地震第3组+II,13.96,0.72,0.05,0.8,0.37620324176701336,0.023236744278943122,0.36633242194602206,0.8103293338731886,-1.6625297222714763,True
7739,5.2,8,设计地震第3组+II,13.96,0.72,0.05,0.9,0.6231416957314438,0.000472731891816347,0.11437714185101644,0.9148402981268335,-4.664766409092518,True
7740,5.2,9,设计地震第1组+III,13.96,0.8,0.02,0.5,0.49111742892203797,0.37799687965211926,0.9969587251317406,0.5889877512695226,8.341611067526852,False
7741,5.2,9,设计地震第1组+III,13.96,0.8,0.02,0.6,0.6555868957607962,0.3063674144921259,0.9927523955162793,0.6195137677110216,-0.7045871013274173,True
7742,5.2,9,设计地震第1组+III,13.96,0.8,0.02,0.7,0.44043965965836984,0.00288534166578458,0.4342630090882108,0.71777271769709,-1.3862784115456275,True
7743,5.2,9,设计地震第1组+III,13.96,0.8,0.02,0.8,0.0996623791729091,0.004888512230578901,0.066886902353815,0.7991354109494949,-2.986913293567491,True
7744,5.2,9,设计地震第1组+III,13.96,0.8,0.02,0.9,0.5497820269300194,0.002467319387699063,0.09984237775089128,0.9020421242742909,-4.652240835344089,True
7745,5.2,9,设计地震第1组+III,13.96,0.8,0.05,0.5,0.5072469972613975,0.36335066976659497,0.9999855682252762,0.5796736823554116,7.424039225304942,False
7746,5.2,9,设计地震第1组+III,13.96,0.8,0.05,0.6,0.6859534582939256,0.27171977066784925,0.9894635304023588,0.6182878516423467,-0.7112270844171714,True
7747,5.2,9,设计地震第1组+III,13.96,0.8,0.05,0.7,0.45331681857494127,0.017998591199506753,0.4311707946000307,0.7165619890196238,-1.3703376734674875,True
7748,5.2,9,设计地震第1组+III,13.96,0.8,0.05,0.8,0.09385460685085212,0.001402489851433708,0.06853097728290392,0.8175329059490488,-4.800097119589681,True
7749,5.2,9,设计地震第1组+III,13.96,0.8,0.05,0.9,0.6825358396957505,0.00015813112376728,0.12617980037763565,0.9187333243287235,-4.2906108455235925,True
7750,5.2,10,设计地震第2组+III,11.42,0.8,0.02,0.5,0.4775072967820413,0.3822818054428831,0.9984706267600553,0.5893493099241945,8.383388465718866,False
7751,5.2,10,设计地震第2组+III,11.42,0.8,0.02,0.6,0.6651699220029259,0.3296826729899844,0.9953670948398642,0.618559569880198,-0.6994091983115892,True
7752,5.2,10,设计地震第2组+III,11.42,0.8,0.02,0.7,0.47204605096612906,0.0172501580212277,0.4381625759464694,0.7132802047609769,-1.3767596766956074,True
7753,5.2,10,设计地震第2组+III,11.42,0.8,0.02,0.8,0.42641803939951983,0.003741674153072194,0.3892725362574498,0.8184969575450946,-1.7338538999077455,True
7754,5.2,10,设计地震第2组+III,11.42,0.8,0.02,0.9,0.28727220212870985,0.0021290779272398197,0.05028672553812508,0.9070978511777462,-5.516543792196725,True
7755,5.2,10,设计地震第2组+III,11.42,0.8,0.05,0.5,0.5298066476718086,0.38151341215903617,0.9997949451192837,0.5808118493974236,7.52457532699251,False
7756,5.2,10,设计地震第2组+III,11.42,0.8,0.05,0.6,0.6793140521594438,0.2705424224625708,0.9813029094137468,0.6198306300947575,-0.7147863663327411,True
7757,5.2,10,设计地震第2组+III,11.42,0.8,0.05,0.7,0.4550442058968857,0.0058002621367593266,0.4370910632393588,0.7172746978722712,-1.383462538683758,True
7758,5.2,10,设计地震第2组+III,11.42,0.8,0.05,0.8,0.13456253807665808,0.0023938119589821394,0.0824983424134429,0.7863025031019472,-2.3553545335200456,True
7759,5.2,10,设计地震第2组+III,11.42,0.8,0.05,0.9,0.3307636926380075,0.004229135842838405,0.058649190207192226,0.9152029309748506,-4.032000315334632,True
7760,5.2,11,设计地震第3组+III,9.67,0.8,0.02,0.5,0.46156745002841537,0.38196143792540904,0.9995061010085501,0.5899835237968805,8.453009193594607,False
7761,5.2,11,设计地震第3组+III,9.67,0.8,0.02,0.6,0.637360272089841,0.3056981064803757,0.9797003714717952,0.6199122405220268,-0.7026372927632791,True
7762,5.2,11,设计地震第3组+III,9.67,0.8,0.02,0.7,0.4725264718571787,0.00398819151511931,0.439038116030679,0.7137505583528971,-1.394837958730837,True
7763,5.2,11,设计地震第3组+III,9.67,0.8,0.02,0.8,0.1142297023104854,0.004558488760579293,0.075148232841106,0.7888908659174858,-2.7576113638703244,True
7764,5.2,11,设计地震第3组+III,9.67,0.8,0.02,0.9,0.4858814216098295,0.0056473538700294035,0.08630404685664211,0.8840861428939627,-3.361067022882474,True
7765,5.2,11,设计地震第3组+III,9.67,0.8,0.05,0.5,0.4808154812515935,0.3916337221237549,0.9997223913648903,0.5807460440171025,7.540133895792122,False
7766,5.2,11,设计地震第3组+III,9.67,0.8,0.05,0.6,0.6681554143738405,0.25198331663000073,0.9943121149712213,0.6193665085428066,-0.7175482608866373,True
7767,5.2,11,设计地震第3组+III,9.67,0.8,0.05,0.7,0.45277652481776864,0.02857577822041346,0.43293698454601304,0.711720092947482,-1.3279586036398923,True
7768,5.2,11,设计地震第3组+III,9.67,0.8,0.05,0.8,0.10511836487888071,0.0006549879957362115,0.057607874703465956,0.8152047641023401,-2.2461851267443222,True
7769,5.2,11,设计地震第3组+III,9.67,0.8,0.05,0.9,0.5954318985002629,0.002351224439972821,0.10841324261138768,0.8984192519543537,-4.274977814053878,True
7770,5.2,12,设计地震第1组+IV,9.67,0.9,0.02,0.5,0.5010184981004782,0.35002920292339623,0.9977911561562952,0.5904939041988678,8.479852855042497,False
7771,5.2,12,设计地震第1组+IV,9.67,0.9,0.02,0.6,0.6442911449394461,0.3243634128895656,0.9772361291739056,0.618822189582108,-0.6966068521095684,True
7772,5.2,12,设计地震第1组+IV,9.67,0.9,0.02,0.7,0.4594408382433715,0.015887208401316466,0.4314559432227607,0.7195903031476674,-1.4059664242763794,True
7773,5.2,12,设计地震第1组+IV,9.67,0.9,0.02,0.8,0.42045530245047286,0.005262270609008302,0.38679968108832596,0.818702417236372,-1.7418957230308043,True
7774,5.2,12,设计地震第1组+IV,9.67,0.9,0.02,0.9,0.45244394579860525,0.005180642047380224,0.08159653903243347,0.9071655869381406,-3.969053443301927,True
7775,5.2,12,设计地震第1组+IV,9.67,0.9,0.05,0.5,0.48100331784042205,0.3780460236821027,0.9971822276501523,0.5809067299204498,7.555467906679201,False
7776,5.2,12,设计地震第1组+IV,9.67,0.9,0.05,0.6,0.6647142742925456,0.25293958375557946,0.988368205639483,0.6195081867243749,-0.7168363640847739,True
7777,5.2,12,设计地震第1组+IV,9.67,0.9,0.05,0.7,0.07683974561720897,0.0006469711709541914,0.050386593121190315,0.7224739823306167,-1.7227292474707978,False
7778,5.2,12,设计地震第1组+IV,9.67,0.9,0.05,0.8,0.07237336093465507,0.003131225728476239,0.05058069564834755,0.8106072499439656,-3.96859305105754,True
7779,5.2,12,设计地震第1组+IV,9.67,0.9,0.05,0.9,0.676548545632873,0.008364141049713947,0.12398591729988095,0.8947664109832727,-2.943333918565212,True
7780,5.2,13,设计地震第2组+IV,8.38,0.9,0.02,0.5,0.5080812685793733,0.36709667270702623,0.9998103529200729,0.5909309863689729,8.518427645904291,False
7781,5.2,13,设计地震第2组+IV,8.38,0.9,0.02,0.6,0.6222079070076936,0.2730724086841375,0.9927260428125116,0.6190064378032542,-0.7062278467497336,True
7782,5.2,13,设计地震第2组+IV,8.38,0.9,0.02,0.7,0.5112238042892799,0.015232257658483517,0.45306961575947413,0.714773258065732,-1.3511452901718723,True
7783,5.2,13,设计地震第2组+IV,8.38,0.9,0.02,0.8,0.16097680599225167,0.0015448406453791308,0.09448775719469604,0.8164525716878238,-2.0569837003912546,True
7784,5.2,13,设计地震第2组+IV,8.38,0.9,0.02,0.9,0.4457720029784143,0.005608804565733705,0.07912234275879221,0.8910336225624379,-3.43025338726974,True
7785,5.2,13,设计地震第2组+IV,8.38,0.9,0.05,0.5,0.4728666802709302,0.3800483821336059,0.9979622363892364,0.5813941019013557,7.605858369793058,False
7786,5.2,13,设计地震第2组+IV,8.38,0.9,0.05,0.6,0.668284816058612,0.2637773548348051,0.9866782723864784,0.6188594975580248,-0.7155367157394273,True
7787,5.2,13,设计地震第2组+IV,8.38,0.9,0.05,0.7,0.491793278543601,0.008273623945367514,0.449709552896839,0.7102080808195709,-1.3504803722668066,True
7788,5.2,13,设计地震第2组+IV,8.38,0.9,0.05,0.8,0.12269303294042522,0.003716580597434793,0.08713208203861178,0.8117384025543697,-3.123254735613324,True
7789,5.2,13,设计地震第2组+IV,8.38,0.9,0.05,0.9,0.7339253107750812,0.0028252154799194296,0.13458904724261944,0.8935493707871842,-3.306503591846707,True
7790,5.2,14,设计地震第3组+IV,6.98,0.9,0.02,0.5,0.4583941881238981,0.3539078634523441,0.9994404390412601,0.5910394372311928,8.55432836224642,False
7791,5.2,14,设计地震第3组+IV,6.98,0.9,0.02,0.6,0.6371064531587545,0.3174512857008821,0.9886958672754158,0.6178174146602913,-0.6991650655426581,True
7792,5.2,14,设计地震第3组+IV,6.98,0.9,0.02,0.7,0.45814729823281836,0.00542660806645906,0.43548766103005154,0.7149040505279378,-1.4041938130515739,True
7793,5.2,14,设计地震第3组+IV,6.98,0.9,0.02,0.8,0.1504350464823473,0.0001379400501991812,0.10146879480383392,0.8190776194346951,-2.63878365747229,True
7794,5.2,14,设计地震第3组+IV,6.98,0.9,0.02,0.9,0.6152174295128691,0.006530322183149473,0.11353860135032684,0.9176490749734136,-3.605293580098248,True
7795,5.2,14,设计地震第3组+IV,6.98,0.9,0.05,0.5,0.4591701660988492,0.35420437421056905,0.9974329173373648,0.5826157959360321,7.730542286735421,False
7796,5.2,14,设计地震第3组+IV,6.98,0.9,0.05,0.6,0.6421263191262359,0.24781018680192668,0.9759685171840229,0.619976747202974,-0.7184421098310791,True
7797,5.2,14,设计地震第3组+IV,6.98,0.9,0.05,0.7,0.4710381885695322,0.00573167209127301,0.44217056365438223,0.7149505849357892,-1.381593925681958,True
7798,5.2,14,设计地震第3组+IV,6.98,0.9,0.05,0.8,0.06897363863120703,0.00023140758448397802,0.04096241325857053,0.7920325788191857,-3.133504923249499,True
7799,5.2,14,设计地震第3组+IV,6.98,0.9,0.05,0.9,0.012581586931508681,0.00017168372997405923,0.007608965095944442,0.9128553298471636,-5.4020020407571065,True
7800,5.3,0,设计地震第1组+I0,31.42,0.64,0.02,0.5,0.5158473962236002,0.39335163230710946,0.9979839399306769,0.5611871327192139,5.5816386038895445,False
7801,5.3,0,设计地震第1组+I0,31.42,0.64,0.02,0.6,0.5302016849085814,0.010773740789098596,0.5263506809350154,0.6163057029878123,-1.0533073949937923,True
7802,5.3,0,设计地震第1组+I0,31.42,0.64,0.02,0.7,0.42302397953736764,0.005344577173475751,0.42401688861859504,0.7159615102673548,-1.4559078069102431,True
7803,5.3,0,设计地震第1组+I0,31.42,0.64,0.02,0.8,0.7086252324925753,0.0030540004600137505,0.13385287026951365,0.80902381478358,-2.9338097385242,True
7804,5.3,0,设计地震第1组+I0,31.42,0.64,0.02,0.9,0.12054609597136151,0.005402453283983866,0.09809103681214926,0.913772024026712,-3.3906911173662437,True
7805,5.3,0,设计地震第1组+I0,31.42,0.64,0.05,0.5,0.5408156479955886,0.4244487987790167,0.9999316558236752,0.5551291555270591,4.986530570953877,False
7806,5.3,0,设计地震第1组+I0,31.42,0.64,0.05,0.6,0.5464254285873877,0.00853507227104211,0.5453170206048863,0.6193821299241018,-1.021608301300093,True
7807,5.3,0,设计地震第1组+I0,31.42,0.64,0.05,0.7,0.07183957153439202,0.0022875294259751544,0.04894290155874864,0.6948087757697397,-3.5590623283157528,True
7808,5.3,0,设计地震第1组+I0,31.42,0.64,0.05,0.8,0.12433629575622301,0.0011994093745902878,0.0972766436433542,0.792904443376291,-3.565283420750906,True
7809,5.3,0,设计地震第1组+I0,31.42,0.64,0.05,0.9,0.5532952215768041,0.000774160033271909,0.10544120598913137,0.8808504164153641,-5.197700656508023,True
7810,5.3,1,设计地震第2组+I0,25.13,0.64,0.02,0.5,0.4807022175245152,0.36923500425543637,0.9989432692449038,0.5609277465602761,5.571984334351067,False
7811,5.3,1,设计地震第2组+I0,25.13,0.64,0.02,0.6,0.5169314780602714,0.012440145108402856,0.5235734993485622,0.6176463536610965,-1.053295666895862,True
7812,5.3,1,设计地震第2组+I0,25.13,0.64,0.02,0.7,0.49132668593024226,0.009980909600711685,0.4522268656807159,0.7191765430338495,-1.397821241727349,True
7813,5.3,1,设计地震第2组+I0,25.13,0.64,0.02,0.8,0.6145924897089041,0.0043960437506142536,0.11245974237069295,0.8015960397927292,-2.6812331111013643,True
7814,5.3,1,设计地震第2组+I0,25.13,0.64,0.02,0.9,0.058207475082631965,0.0014906227699713614,0.04429272595266048,0.8871962767120656,-6.962303239433101,True
7815,5.3,1,设计地震第2组+I0,25.13,0.64,0.05,0.5,0.49530765783270936,0.42075816855399434,0.9998381435859065,0.5549421293310871,4.985506940214614,False
7816,5.3,1,设计地震第2组+I0,25.13,0.64,0.05,0.6,0.5716847223914021,0.0131816715984171,0.5604637232457379,0.6139456407530843,-0.9897739994483626,True
7817,5.3,1,设计地震第2组+I0,25.13,0.64,0.05,0.7,0.42171133623802165,0.01692254108877883,0.4231704430518332,0.7140146077054705,-1.4099645779230967,True
7818,5.3,1,设计地震第2组+I0,25.13,0.64,0.05,0.8,0.16710039352700407,0.008612468902859605,0.1259117210351804,0.8016676689690887,-2.22560880055466,True
7819,5.3,1,设计地震第2组+I0,25.13,0.64,0.05,0.9,0.5488901849753424,0.002359688299593987,0.10491202849829218,0.8873628042780248,-5.023280700694968,True
7820,5.3,2,设计地震第3组+I0,20.94,0.64,0.02,0.5,0.46457774538232194,0.3957327261249179,0.9981026053287283,0.5615796498090057,5.644201922341612,False
7821,5.3,2,设计地震第3组+I0,20.94,0.64,0.02,0.6,0.5544468131247671,0.007288843447631921,0.5344130511165638,0.6160260201999233,-1.0471193773173466,True
7822,5.3,2,设计地震第3组+I0,20.94,0.64,0.02,0.7,0.4178777889749243,0.004029400676707928,0.4217280851433283,0.718833883793833,-1.465574859964705,True
7823,5.3,2,设计地震第3组+I0,20.94,0.64,0.02,0.8,0.580438968393497,0.001845620586317931,0.10757371118347131,0.8081035187116541,-3.3233307256801954,True
7824,5.3,2,设计地震第3组+I0,20.94,0.64,0.02,0.9,0.7036944382167938,0.0028450489256162115,0.1379983062893026,0.8978233608633124,-4.2362177304294155,True
7825,5.3,2,设计地震第3组+I0,20.94,0.64,0.05,0.5,0.5111820065318198,0.4090515778143076,0.9974032938286908,0.5554612506720527,5.028965898288344,False
7826,5.3,2,设计地震第3组+I0,20.94,0.64,0.05,0.6,0.5361579473030414,0.03400225962700143,0.5436154942483864,0.6172349652230088,-0.988784376401241,True
7827,5.3,2,设计地震第3组+I0,20.94,0.64,0.05,0.7,0.11286889845780207,0.0026801228722939108,0.0741782566471268,0.6960221249602048,-2.5629143564468646,True
7828,5.3,2,设计地震第3组+I0,20.94,0.64,0.05,0.8,0.716920008636415,0.0009854957534782272,0.1299320692563956,0.7966904784212389,-2.3242290544176925,True
7829,5.3,2,设计地震第3组+I0,20.94,0.64,0.05,0.9,0.554379973965734,0.0016916468865547096,0.10640226383806961,0.910798845241411,-5.487211626511353,True
7830,5.3,3,设计地震第1组+I1,25.13,0.64,0.02,0.5,0.5098886900386862,0.40048216581703844,0.9997570663672467,0.5610215562003933,5.568454011446246,False
7831,5.3,3,设计地震第1组+I1,25.13,0.64,0.02,0.6,0.5211919063418501,0.02901855877800702,0.5236854070699618,0.6183901518895619,-1.0416161396206838,True
7832,5.3,3,设计地震第1组+I1,25.13,0.64,0.02,0.7,0.09002626009305015,0.003965191572645244,0.06258885609052223,0.711692245007303,-3.088702244621918,True
7833,5.3,3,设计地震第1组+I1,25.13,0.64,0.02,0.8,0.46252712206935226,0.0030159577952024175,0.08116041184336253,0.8185728320038675,-2.6483063036402013,True
7834,5.3,3,设计地震第1组+I1,25.13,0.64,0.02,0.9,0.21351043294005417,0.0022151321337754437,0.03774701832046373,0.8918963376089792,-4.077369698821284,True
7835,5.3,3,设计地震第1组+I1,25.13,0.64,0.05,0.5,0.49087099351637803,0.414625811685814,0.9997643455845441,0.5548936033255173,4.98240788066742,False
7836,5.3,3,设计地震第1组+I1,25.13,0.64,0.05,0.6,0.5498913716516746,0.019689150301286207,0.5436179827423243,0.6184075139413094,-1.0140647927554651,True
7837,5.3,3,设计地震第1组+I1,25.13,0.64,0.05,0.7,0.084141620130402,0.0003275945807069136,0.05345980117812604,0.7023611853003267,-2.9831492063982874,True
7838,5.3,3,设计地震第1组+I1,25.13,0.64,0.05,0.8,0.07109478914063266,0.0027266517484683672,0.053481869798018555,0.7853136869492745,-4.39161978544904,True
7839,5.3,3,设计地震第1组+I1,25.13,0.64,0.05,0.9,0.721044180699022,0.00942654914726726,0.1442830573341478,0.9024135204544615,-3.2546173459961696,True
7840,5.3,4,设计地震第2组+I1,20.94,0.64,0.02,0.5,0.4987960569470827,0.3862098186180727,0.9983143880837737,0.5612697549286766,5.596629622687697,False
7841,5.3,4,设计地震第2组+I1,20.94,0.64,0.02,0.6,0.5281922335042971,0.02788691988503128,0.5267534146216021,0.6171215629098636,-1.0387327020919372,True
7842,5.3,4,设计地震第2组+I1,20.94,0.64,0.02,0.7,0.3983805358289222,0.02310641872217073,0.4175871269225115,0.71709688517378,-1.3994041801249717,True
7843,5.3,4,设计地震第2组+I1,20.94,0.64,0.02,0.8,0.7474951501749094,0.0019207522416170852,0.139355228389466,0.7980263778051789,-2.539827066829844,True
7844,5.3,4,设计地震第2组+I1,20.94,0.64,0.02,0.9,0.7440224121810676,0.009684264732034986,0.14990407340157086,0.9155469024591608,-3.319635578776256,True
7845,5.3,4,设计地震第2组+I1,20.94,0.64,0.05,0.5,0.47109764420313865,0.4190643460978891,0.9989366903821877,0.5556675790035874,5.066673023966317,False
7846,5.3,4,设计地震第2组+I1,20.94,0.64,0.05,0.6,0.5625357446263414,0.013060547508750464,0.547212440872285,0.6193718264961225,-1.0199019520095531,True
7847,5.3,4,设计地震第2组+I1,20.94,0.64,0.05,0.7,0.13208700069849938,0.005373843054278515,0.08622496639359717,0.7196991571691947,-2.2145673812621,True
7848,5.3,4,设计地震第2组+I1,20.94,0.64,0.05,0.8,0.10653704484207216,0.00320273640157831,0.08289716454518709,0.7963287388872039,-3.6276570477394965,True
7849,5.3,4,设计地震第2组+I1,20.94,0.64,0.05,0.9,0.4134718955566875,0.0036004185944826794,0.07777271477708753,0.8884012899409013,-4.89626266475992,True
7850,5.3,5,设计地震第3组+I1,17.95,0.64,0.02,0.5,0.5183387064810001,0.39307594592180806,0.998139932737797,0.562050215488289,5.664303746504306,False
7851,5.3,5,设计地震第3组+I1,17.95,0.64,0.02,0.6,0.5293863976701081,0.01448426406446296,0.5261496270161095,0.6168340391687072,-1.0528875783972833,True
7852,5.3,5,设计地震第3组+I1,17.95,0.64,0.02,0.7,0.40105942935540845,0.013758838279238628,0.4175492779727971,0.7195329022033119,-1.4346295519139487,True
7853,5.3,5,设计地震第3组+I1,17.95,0.64,0.02,0.8,0.651967195063585,0.006393007981725096,0.12174365015136934,0.8100043395193692,-2.7283822482478493,True
7854,5.3,5,设计地震第3组+I1,17.95,0.64,0.02,0.9,0.6374986144713954,0.0024860128945560223,0.12382353934514179,0.8980713897453677,-4.66438761521429,True
7855,5.3,5,设计地震第3组+I1,17.95,0.64,0.05,0.5,0.5042165182845035,0.40282253476100066,0.9992293193878927,0.555386209543392,5.023932858276214,False
7856,5.3,5,设计地震第3组+I1,17.95,0.64,0.05,0.6,0.5455146547072728,0.016477204982021487,0.5472918193585561,0.6176564113619645,-1.0084488747483042,True
7857,5.3,5,设计地震第3组+I1,17.95,0.64,0.05,0.7,0.4263706313548284,0.0009433925222113171,0.4293824838800913,0.7194186840710021,-1.442387531000407,True
7858,5.3,5,设计地震第3组+I1,17.95,0.64,0.05,0.8,0.5912013992011651,0.0070976317457678295,0.10856960049695968,0.817277759526872,-2.6193504805413244,True
7859,5.3,5,设计地震第3组+I1,17.95,0.64,0.05,0.9,0.17446699868490545,0.0015573278185526118,0.030381389188627816,0.9078994553056098,-4.173658670146355,True
7860,5.3,6,设计地震第1组+II,17.95,0.72,0.02,0.5,0.5041943602576432,0.39643034634314733,0.9997779726965574,0.5614400518850151,5.611166499228982,False
7861,5.3,6,设计地震第1组+II,17.95,0.72,0.02,0.6,0.545633513820421,0.005217827895416527,0.5317791814489602,0.6160740866214444,-1.051601231448548,True
7862,5.3,6,设计地震第1组+II,17.95,0.72,0.02,0.7,0.10160632507209721,0.003662481931317463,0.07202375733870087,0.6998733929377576,-3.067443400466644,True
7863,5.3,6,设计地震第1组+II,17.95,0.72,0.02,0.8,0.7952357887866779,0.008330375018197111,0.1507687356380279,0.8108879033801691,-2.370888027900706,True
7864,5.3,6,设计地震第1组+II,17.95,0.72,0.02,0.9,0.8732286831232062,0.004412323269339824,0.1745228482374761,0.8873288731840191,-3.2032734860149032,True
7865,5.3,6,设计地震第1组+II,17.95,0.72,0.05,0.5,0.5067122988902949,0.38257886754407633,0.9987818971185527,0.5555823935902017,5.041218564995019,False
7866,5.3,6,设计地震第1组+II,17.95,0.72,0.05,0.6,0.5486384298550966,0.006555602003303185,0.5505699705374983,0.618563931772426,-1.0138843831975792,True
7867,5.3,6,设计地震第1组+II,17.95,0.72,0.05,0.7,0.12090108633712743,0.002875424942936189,0.07798090635225852,0.704816837549408,-2.387973257651976,True
7868,5.3,6,设计地震第1组+II,17.95,0.72,0.05,0.8,0.12914005018129981,0.0009567216109985233,0.10202169494347046,0.8166905874262791,-3.5369307821039193,True
7869,5.3,6,设计地震第1组+II,17.95,0.72,0.05,0.9,0.27612005379885474,0.005934126719341626,0.04968054629624297,0.8915986667650176,-2.673023431997609,True
7870,5.3,7,设计地震第2组+II,15.71,0.72,0.02,0.5,0.5006796307912441,0.35854468016732244,0.9995152279698493,0.5620931087223533,5.674299726147984,False
7871,5.3,7,设计地震第2组+II,15.71,0.72,0.02,0.6,0.557184320369246,0.02423378098185197,0.5361772741092539,0.6164331181059147,-1.0345756957016505,True
